review_id,label,user,ip,star,text
REVIEW5008,+,USER4777,IP2462,5,我和老公的婚礼是在他家办的，觉得无论是服务还是菜的味道都是很好的。之后就一直去他家吃，现在已经是老客户了哦。
REVIEW5009,+,USER4778,IP351,5,今天怎么感觉这个商场都没人啊 ，还是直接上五楼吃饭去吧，感觉空荡荡的耶。电梯一到就是鸭王，就这家吧，一进来就见穿着格格服的迎宾，看起来这店挺复古的感觉，也挺喜气的，今天的人不怎么多啊，他们门口还有他们店自己弄鸭翅鸭掌的，我各买了一盒，吃的挺不错的。而且还不贵。挺有特色的，他家办大型宴会是挺不错的，下次家里有事情来这办 ，既不贵而且菜还是挺不错的。。。
REVIEW5010,+,USER4779,IP310,5,昨天晚上在鸭王吃饭，钱包和手机吃完后忘记拿了，本来想着不可能找回来了，也就没有打算回去了，结果到家一小会就有人打电话给我，让我回去取东西，真的挺感谢的，给捡到东西的小姑娘100元，结果小姑娘还害羞的不敢拿，呵呵，那就这里表扬一下吧。
REVIEW5011,+,USER4780,IP481,5,想换换口味，就来到他家，也许是好久没吃烤鸭的缘故吧，好香，我一口气吃了好几块，在喝了点小米粥，解解油，嗨，真解馋，下次想解馋的时候再来。。。。。
REVIEW5012,-,USER4781,IP3160,3,我点评表示我去过  烤鸭 没有北京烤鸭的细致，较油，俩个人吃不完一只。 没有我想像中那样片鸭，葱切得比我齐多了。 烤羊棒，还是蛮喜欢吃西北菜的，跟我本人较为粗狂有关。 蓬蒿，我是食草动物，料下的比较重，不喜欢。。。 处理还可以，个头比较小，外脆里嫩 香飘四溢谈不上，有杯酸奶喝多好。 自己是不会去的，太TM贵了，消费不起啊消费不起
REVIEW5013,+,USER4782,IP2163,5,我要安静的 可以让人静下心来看东西的~~~但是这里就是你可以静下心来可以看书的地方，这里的焦糖咖啡星冰乐味道真得很好，下次还要来喝，呵呵，认准这家了，花神
REVIEW5014,-,USER4783,IP3161,5,很好吃，吃过一次我就成超级粉丝了，希望以后在上海多开分店，到处都可以吃的到。
REVIEW5015,-,USER4784,IP3162,5,这次能吃饭老板亲自下厨的红烧羊肉真的开心，红烧羊肉烧的浓汁浓味的，非常好吃！ 饭店的蔬菜就是和上海的不一样，碧绿碧绿的，嫩，崇明真好，！ 饭店服务很好，上菜很快，老板很客气！
REVIEW5016,+,USER4785,IP1,5,第一次来这边吃面，很不错，面有嚼劲，汤点很浓厚，环境很优雅，服务员顾存芳服务特棒！还办了一张充值卡，充100得110还打8.8折
REVIEW5017,+,USER4786,IP175,5,这边基本上每星期来一次，这边的菜不错很合胃口，只是昨天看起来很忙，服务员感觉好少，有些服务就跟不上了耶，不过总体来说还是挺不错的，每次来这边吃饭都不会让我失望。
REVIEW5018,+,USER4787,IP804,1,炒作而已、芭比才是王道……                                        故事值得
REVIEW5019,+,USER4788,IP1096,5,很好，有四川的味道，，值得一尝！！！！！！！！！！！！！！！！
REVIEW5020,-,USER4789,IP3163,5,吃货点评：口感非常不错 ，冰冻的丸子很有嚼劲 ，蔬菜好新鲜。而且品种选择性又大。我是到附近办事看见刚开的一家店。市区还真没看见过如此上规模的店。风格又比较适合年轻人。有机会还回去的。祝老板生意兴隆！
REVIEW5021,+,USER4790,IP2209,5,好好吃哦每次到虹桥火车站，都会来吃。而且服务员态度很好。金牌麻辣牛肉面很好吃噢 还有甜品哦好吃
REVIEW5022,-,USER4791,IP3164,3,去吃过几次 饼挺大的个头，哈哈 比我自己做的好吃多了 还有他家的薯条也不错的呢 还会过去的 还有鸡翅，爱的哦 不错不错
REVIEW5023,-,USER4792,IP90,4,很早就去了，可还是没位子了，可能因为大堂有婚宴的关系，坐在走廊外的桌子上，很乱也很忙，环境超级不好的
REVIEW5024,+,USER4793,IP994,5,小龙虾的味道不错.还可以点到小菜.那个老板娘和老板挺年轻的.是不容易.捧场下次！
REVIEW5025,-,USER4794,IP3165,5,彭浦新村武汉热干面真好吃呀我好久沒有吃到这种美味朋友们去临汾路不品尝真是遗憾！i
REVIEW5026,-,USER4795,IP3166,5,猫猫很嗲的，老板很帅...虽然消费不算便宜不过办会员卡可以送余额，咖啡蛋糕环境么反正比星巴克好得多啦
REVIEW5027,-,USER4796,IP3167,5,粽子味道很不错，喜欢吃，性价比高，比超市里买的嘉兴棕便宜，以后还回来买的
REVIEW5028,-,USER4797,IP3168,4,其实这算是个桌游吧啦。。。还是不错的，和朋友小聚一起玩玩3DS怪物猎人哈哈点满50元喝的包厢玩3小时还不错！
REVIEW5029,-,USER4798,IP403,2,我从来没有点评过。但是这次一定要说。上菜实在太慢。一顿饭大部分时间都在等。服务态度非常差！催菜都是冷言冷语的。反正是再也不来了
REVIEW5030,-,USER4799,IP25,4,味道很美味，很像小时候吃的康师傅的味道，只是这次是健康的产品，以前的是方便面，呵呵，环境还是可以的，只是上菜的速度有点慢，饭和面都很好吃哟
REVIEW5031,+,USER4800,IP3169,5,我平时上班很忙没有时间去吃各种水果，所以经常有时候午休的时候就到VQ喝果汁，我最爱的是木瓜雪梨汁，冷的时候就喝养生热饮，很不错。。
REVIEW5032,+,USER354,IP317,5,真的挺好的！！真的挺好的！！真的挺好的！！真的挺好的！！真的挺好的！！真的挺好的！！
REVIEW5033,-,USER4801,IP3170,4,等鸭子的时间太长了，基本上我们点的菜快吃完了，结果最后上鸭子了。。。速度有点失望！但鸭子真心好吃~~~~超级喜欢！！！ 我们点了2个冷菜（鸭舌，感觉一般般吧 / 烤子鱼，味道真心好，而且个头很大） 热菜2个，要了鸡脆骨，味道不错，但辅料太多（辣椒，洋葱什么多的来）拔丝香蕉，好甜好甜。。。
REVIEW5034,-,USER4802,IP607,5,不错的酒吧，和朋友一起去的，自己也都比较喜欢这里的气氛的，下次生日派对可以在那里组织，希望多搞些活动~~周边宵夜也很多
REVIEW5035,+,USER3063,IP1129,5,晚上回上海的路上网上找饭店，饭店规模不大，但听说是老饭店了，做的都是本地的崇明特色菜，红烧羊肉是肯定要试的，味道果然不错，饭店推荐了籽鱼烧黄瓜，真的鲜，饭店服务也好，人都很客气！
REVIEW5036,+,USER2914,IP2361,5,老顾客了，老板家的粽子货真价实，口味很不错，比较卫生！老顾客了，老板家的粽子货真价实，口味很不错，比较卫生！
REVIEW5037,-,USER4803,IP69,5,比起上个星期在五角场那家吃的这家要好的多，服务周到，也很主动，环境非常好，大厅的灯非常漂亮，上菜的速度也很快
REVIEW5038,-,USER4804,IP3171,1,火锅味道很淡，不是很干净，也不专业 龚路没有其他的火锅店，别无选择，打算去试试     进入店中她们统统会把你们带到二楼，二楼的服务生是一个精神稍有问题的女的，说话神经兮兮，冲客人说脏话，气冲冲的。我让她加一下汤，她就故意加到溢出来，还让我们自己倒出去。不管你点什么，她的第一句话是“那随你便”。。大大影响了我们吃饭的心情。 吃完后才知道为什么总是带客人上二楼，楼下的服务生都会忍不住笑，原来是想看客人们出丑。 不相信就去试试看吧，绝对让你口味全无。 服务员的素质阿。。。。。
REVIEW5039,-,USER705,IP1123,5,挺家常的一家饭店，在当地蛮有名的，问了当地人去吃的，味道还蛮好的，做的都是崇明本地家常菜，和实惠，老板人不错，给我推荐的几个菜都很好吃的，羊肉说是崇明本地羊烧的，一点都不腻，很好吃，老板特别给我介绍他们家的白斩鸡，说是非常好吃，一试，真的不错，和别的白斩鸡不一样，老板说是用农家鸡做的，肉结实，味道好。青虾没吃过，第一次吃，很新鲜。金瓜丝拌的很清爽的。饭店不大，但很干净，去崇明，可以去试试的、
REVIEW5040,+,USER4805,IP168,5,味道很好，海瓜子特别鲜美，红烧肉肥而不腻，红薯粉非常Q弹，味道都不错
REVIEW5041,-,USER4806,IP3172,3,不太好吃，面一点都不筋道，有点烂。不管健康与否，味道上还不如街边十块钱一碗的兰州拉面。。。牛肉也很老，套餐48，也不算便宜，觉得有点失望的。
REVIEW5042,+,USER4807,IP494,5,在上海有很多家体验DIY的但这家的品质绝对是靠前的，环境优雅材料都有合格证书无毒无公害不像一些小店什么证明都没有
REVIEW5043,-,USER4808,IP3173,5,刚搬到浦东，第二次去这家店，服务比第一次还好，点菜时不乱推荐，还帮着控制数量，上菜也快。下次再去这家
REVIEW5044,-,USER4809,IP3174,3,很喜欢的一家快餐馆，因为里面很干净，还有两只大猫常驻扎在那里，很好玩的样子。最喜欢吃他家大馄饨，感觉做的和老妈做的很像，肉超级多……这点千里神马的是比不上的……靠食材取胜的一家店，没有很多花式调料，但就是给人感觉很温馨。另外，店家空调夏天很给力的！
REVIEW5045,-,USER4810,IP209,5,老公买了他们家的会员卡，所以经常到这来吃，菜价还可以，两个人总归两三百要吃的，基本上一周一次还算可以承受的
REVIEW5046,-,USER4811,IP479,5,大润发负一楼，去逛完超市出来看到。看到菜单吓了一跳，有点小贵哦！不过服务员很热情的推荐了两个套餐，吃了套餐我的心才平衡了一些。吃了套餐服务员要我去点评，我特别看了下名字叫顾存芳！
REVIEW5047,-,USER4812,IP916,4,切了杯长岛冰茶 米道帮酒吧差伐多 老板年纪轻轻额 调酒蛮认真额 有空会得常常起切额 老板拧蛮好额 一直类给谢谢
REVIEW5048,+,USER4813,IP3175,5,到这边看望外公，晚上就一家人来到苏武牧羊吃火锅了，点了很多很多的菜，还蛮新鲜的，爸爸点了烤羊排，味道很鲜美，不过这里的服务员的热情不是很高，可能也是老店铺了，没那么多心思去经营打理了，希望下次再来的时候服务跟上就好了~~
REVIEW5049,-,USER4814,IP3176,4,他们家的蜜饯 我一直很喜欢吃的 虽然价额偏贵 但一罐能吃很久 哈哈哈 这里在B2 到楼上做地铁会路过的 这家好像生意不太好  没有食品一店里面的专柜好 装修也不行 价格好像是14米吧 没有优惠 网上更加便宜点10米可以的 但难得只想买一罐的话就直接这里了 也不在乎几块钱 喜欢黑糖味道 和紫苏的 紫苏更咸一点。 黑糖梅肉入口酸酸的 没有核吃起来方便 很开胃的 他们家的梅肉分（1/2、1/4、1/8不同规格的哦）
REVIEW5050,+,USER379,IP3177,1,亲友聚会休闲适宜亲友聚会休闲适宜亲友聚会休闲适宜亲友聚会休闲适宜
REVIEW5051,-,USER4815,IP1949,5,是一个费了很大功夫才找到的地方，地方很幽静，不失优雅，包房的布置很有特色，新年的味道很浓，服务质量不错，临走时还带走了“龙宝宝”数个，服务员也只是报以微笑，下次的聚会还会选择这里。
REVIEW5052,-,USER4816,IP3178,5,粗去玩的时候口渴无意发现的这家店 买的红豆撞奶  以前还真的没喝过这种哦 里面红豆软软的甜甜的但又不会腻 甜度适中 朋友要的仙草 比我之前在别家买的好吃多了 很细腻很滑的感觉 以后有机会再去试试别的
REVIEW5053,+,USER4817,IP236,5,"吃过好多家的面，本人觉得没有一家可以比得上这家，他家的面条很有弹性，吃起来很Q,汤也不错，服务员顾存芳服务挺好的！"
REVIEW5054,+,USER4575,IP3179,5,服务好，东西也好吃！！服务好，东西也好吃！！服务好，东西也好吃！！服务好，东西也好吃！！服务好，东西也好吃！！服务好，东西也好吃！！服务好，东西也好吃！！服务好，东西也好吃！！服务好，东西也好吃！！服务好，东西也好吃！！服务好，东西也好吃！！
REVIEW5055,-,USER4818,IP3180,5,和好友在这里吃的自助海鲜锅，吃的很舒服啊，价格很是实惠，性价比超高的，几个好友都说很灵呃。 海鲜锅底也是有好多品种可以选择，麻辣，咖喱，药膳，冬阴功的，听老板说还可以根据自己的口味来混搭的~ 这边的海鲜虽然不多，不过全都很新鲜，大虾，梭子蟹，鱼啊，贝类的也全都有。 还有牛肉片也很嫩的，我朋友都吃了好几盘了，还意犹未尽的。我觉得光是这海鲜和牛肉都已经不止68了，真是有点赚到了的感觉，下次还可以继续来腐败腐败，哈哈哈哈！
REVIEW5056,+,USER4819,IP3181,5,有空就会到他家来做客，非常想他家的烤鸭，还有羊棒，服务也是很满意的，至少我是这么认为的，所以他家的生意一直很火爆，去晚了还要排队的，每次我都会早早的去，
REVIEW5057,-,USER4820,IP3182,5,味道很好 我有一段时间我连吃一个礼拜这家的烤鸭 真的很好吃 可能是宝山区最好吃的鸭子吧 我只能这么形容了 哇 说道就谗了  晚上我一定要再吃他们家的鸭子
